,,0
3280,timestamp,11:02:15.291000
3281,time_received,11:02:15.3552
3281,asks_change,"[['1.16521', '181.1', '3461']]"
3281,timestamp,11:02:15.317000
3282,time_received,11:02:15.3713
3282,bids_change,"[['1.05367', '0', '3462']]"
3282,timestamp,11:02:15.333000
3283,time_received,11:02:15.3941
3283,asks_change,"[['1.16524', '0', '3463']]"
3283,timestamp,11:02:15.356000
3284,time_received,11:02:15.3954
3284,bids_change,"[['1.02889', '63.4', '3464']]"
3284,timestamp,11:02:15.357000
3285,time_received,11:02:15.5277
3285,bids_change,"[['0.9125', '13', '3465']]"
3285,timestamp,11:02:15.489000
3286,time_received,11:02:15.6306
3286,bids_change,"[['1.05366', '0', '3466']]"
3286,timestamp,11:02:15.592000
3287,time_received,11:02:15.6579
3287,bids_change,"[['1.0289', '34.2', '3467']]"
3287,timestamp,11:02:15.620000
3288,time_received,11:02:15.6790
3288,bids_change,"[['1.02889', '0', '3468']]"
3288,timestamp,11:02:15.641000
3289,time_received,11:02:15.6828
3289,bids_change,"[['0', '0', '3469']]"
3289,timestamp,11:02:15.645000
3290,time_received,11:02:15.7025
3290,bids_change,"[['1.00234', '63.4', '3470']]"
3290,timestamp,11:02:15.664000
3291,time_received,11:02:15.7748
3291,bids_change,"[['1.0289', '0', '3471']]"
3291,timestamp,11:02:15.737000
3292,time_received,11:02:15.7768
3292,asks_change,"[['1.16522', '0', '3472']]"
3292,timestamp,11:02:15.739000
3293,time_received,11:02:15.8052
3293,asks_change,"[['1.1652', '90.5', '3473']]"
3293,timestamp,11:02:15.767000
3294,time_received,11:02:15.8070
3294,bids_change,"[['1.00234', '97.6', '3474']]"
3294,timestamp,11:02:15.769000
3295,time_received,11:02:15.8247
3295,bids_change,"[['0', '0', '3475']]"
3295,timestamp,11:02:15.786000
3296,time_received,11:02:15.8609
3296,bids_change,"[['1.02888', '0', '3476']]"
3296,timestamp,11:02:15.823000
3297,time_received,11:02:15.9263
3297,bids_change,"[['1.00234', '63.4', '3477']]"
3297,timestamp,11:02:15.888000
3298,time_received,11:02:15.9597
3298,bids_change,"[['1.00234', '97.6', '3478']]"
3298,timestamp,11:02:15.922000
3299,time_received,11:02:15.9655
3299,bids_change,"[['1.00233', '0', '3479']]"
3299,timestamp,11:02:15.927000
3300,time_received,11:02:15.9897
3300,asks_change,"[['1.16519', '45.3', '3480']]"
3300,timestamp,11:02:15.952000
3301,time_received,11:02:15.9938
3301,asks_change,"[['1.16522', '12.5', '3481']]"
3301,timestamp,11:02:15.956000
3302,time_received,11:02:16.0165
3302,bids_change,"[['0.85932', '0', '3482']]"
3302,timestamp,11:02:15.978000
3303,time_received,11:02:16.0171
3303,bids_change,"[['0', '0', '3483']]"
3303,timestamp,11:02:15.979000
3304,time_received,11:02:16.0234
3304,bids_change,"[['1.00234', '63.4', '3484']]"
3304,timestamp,11:02:15.985000
3305,time_received,11:02:16.0246
3305,bids_change,"[['1.00234', '0', '3485']]"
3305,timestamp,11:02:15.987000
3306,time_received,11:02:16.0503
3306,bids_change,"[['1.00235', '63.4', '3486']]"
3306,timestamp,11:02:16.012000
3307,time_received,11:02:16.0561
3307,bids_change,"[['1.00001', '34.2', '3487']]"
3307,timestamp,11:02:16.018000
3308,time_received,11:02:16.0692
3308,asks_change,"[['1.1652', '0', '3488']]"
3308,timestamp,11:02:16.031000
3309,time_received,11:02:16.0761
3309,asks_change,"[['1.16521', '0', '3489']]"
3309,timestamp,11:02:16.038000
3310,time_received,11:02:16.0936
3310,asks_change,"[['1.16518', '90.5', '3490']]"
3310,timestamp,11:02:16.056000
3311,time_received,11:02:16.1223
3311,asks_change,"[['1.16519', '226.4', '3491']]"
3311,timestamp,11:02:16.084000
3312,time_received,11:02:16.1224
3312,bids_change,"[['1.00001', '0', '3492']]"
3312,timestamp,11:02:16.084000
3313,time_received,11:02:16.1480
3313,bids_change,"[['1.00236', '34.2', '3493']]"
3313,timestamp,11:02:16.110000
3314,time_received,11:02:16.1773
3314,asks_change,"[['1.16519', '45.3', '3494']]"
3314,timestamp,11:02:16.139000
3315,time_received,11:02:16.1844
3315,bids_change,"[['0', '0', '3495']]"
3315,timestamp,11:02:16.146000
3316,time_received,11:02:16.2032
3316,asks_change,"[['1.16517', '181.1', '3496']]"
3316,timestamp,11:02:16.165000
3317,time_received,11:02:16.2236
3317,asks_change,"[['1.14696', '14.9', '3497']]"
3317,timestamp,11:02:16.186000
3318,time_received,11:02:16.2797
3318,bids_change,"[['1.00235', '0', '3498']]"
3318,timestamp,11:02:16.241000
3319,time_received,11:02:16.3052
3319,bids_change,"[['1.00237', '63.4', '3499']]"
3319,timestamp,11:02:16.267000
3320,time_received,11:02:16.3153
3320,bids_change,"[['0.0425', '8140.1', '3500']]"
3320,timestamp,11:02:16.277000
3321,time_received,11:02:16.3716
3321,bids_change,"[['1.00236', '0', '3501']]"
3321,timestamp,11:02:16.334000
3322,time_received,11:02:16.3731
3322,asks_change,"[['1.16518', '0', '3502']]"
3322,timestamp,11:02:16.336000
3323,time_received,11:02:16.4012
3323,bids_change,"[['1.00238', '34.2', '3503']]"
3323,timestamp,11:02:16.363000
3324,time_received,11:02:16.4035
3324,asks_change,"[['1.16516', '90.5', '3504']]"
3324,timestamp,11:02:16.365000
3325,time_received,11:02:16.4358
3325,bids_change,"[['0.98208', '10.1', '3505']]"
3325,timestamp,11:02:16.398000
3326,time_received,11:02:16.4799
3326,bids_change,"[['1.00237', '0', '3506']]"
3326,timestamp,11:02:16.442000
3327,time_received,11:02:16.4860
3327,asks_change,"[['1.16517', '0', '3507']]"
3327,timestamp,11:02:16.448000
3328,time_received,11:02:16.5041
3328,bids_change,"[['1.00239', '63.4', '3508']]"
3328,timestamp,11:02:16.465000
3329,time_received,11:02:16.5112
3329,asks_change,"[['1.16515', '181.1', '3509']]"
3329,timestamp,11:02:16.474000
3330,time_received,11:02:16.5250
3330,bids_change,"[['1.00238', '0', '3510']]"
3330,timestamp,11:02:16.487000
3331,time_received,11:02:16.5472
3331,asks_change,"[['1.16519', '0', '3511']]"
3331,timestamp,11:02:16.509000
3332,time_received,11:02:16.5562
3332,bids_change,"[['1.0024', '34.2', '3512']]"
3332,timestamp,11:02:16.518000
3333,time_received,11:02:16.5609
3333,asks_change,"[['1.3', '28.2', '3513']]"
3333,timestamp,11:02:16.522000
3334,time_received,11:02:16.5698
3334,asks_change,"[['1.15491', '45.3', '3514']]"
3334,timestamp,11:02:16.531000
3335,time_received,11:02:16.6508
3335,bids_change,"[['0.91005', '32.9', '3515']]"
3335,timestamp,11:02:16.613000
3336,time_received,11:02:16.6800
3336,asks_change,"[['1.16516', '0', '3516']]"
3336,timestamp,11:02:16.642000
3337,time_received,11:02:16.7381
3337,asks_change,"[['1.1956', '0', '3517']]"
3337,timestamp,11:02:16.700000
3338,time_received,11:02:16.7500
3338,asks_change,"[['1.1549', '90.5', '3518']]"
3338,timestamp,11:02:16.712000
3339,time_received,11:02:16.7745
3339,bids_change,"[['1.00239', '0', '3519']]"
3339,timestamp,11:02:16.736000
3340,time_received,11:02:16.8032
3340,bids_change,"[['1.00241', '63.4', '3520']]"
3340,timestamp,11:02:16.765000
3341,time_received,11:02:16.9759
3341,bids_change,"[['1.0024', '0', '3521']]"
3341,timestamp,11:02:16.938000
3342,time_received,11:02:17.0043
3342,bids_change,"[['1.00242', '34.2', '3522']]"
3342,timestamp,11:02:16.966000
3343,time_received,11:02:17.0160
3343,asks_change,"[['1.5', '766.4', '3523']]"
3343,timestamp,11:02:16.978000
3344,time_received,11:02:17.0216
3344,bids_change,"[['1.00241', '0', '3524']]"
3344,timestamp,11:02:16.983000
3345,time_received,11:02:17.0511
3345,bids_change,"[['1.00243', '63.4', '3525']]"
3345,timestamp,11:02:17.013000
3346,time_received,11:02:17.0637
3346,asks_change,"[['1.15491', '0', '3526']]"
3346,timestamp,11:02:17.026000
3347,time_received,11:02:17.0903
3347,asks_change,"[['1.15226', '45.3', '3527']]"
3347,timestamp,11:02:17.052000
3348,time_received,11:02:17.1751
3348,bids_change,"[['1.00242', '0', '3528']]"
3348,timestamp,11:02:17.137000
3349,time_received,11:02:17.1766
3349,asks_change,"[['1.16515', '0', '3529']]"
3349,timestamp,11:02:17.139000
3350,time_received,11:02:17.1997
3350,bids_change,"[['1.00244', '34.2', '3530']]"
3350,timestamp,11:02:17.161000
3351,time_received,11:02:17.2038
3351,asks_change,"[['1.15489', '181.1', '3531']]"
3351,timestamp,11:02:17.166000
3352,time_received,11:02:17.2286
3352,asks_change,"[['1.1549', '0', '3532']]"
3352,timestamp,11:02:17.190000
3353,time_received,11:02:17.2566
3353,asks_change,"[['1.15225', '90.5', '3533']]"
3353,timestamp,11:02:17.218000
3354,time_received,11:02:17.4218
3354,asks_change,"[['1.15489', '0', '3534']]"
3354,timestamp,11:02:17.383000
3355,time_received,11:02:17.4294
3355,bids_change,"[['1.00243', '0', '3535']]"
3355,timestamp,11:02:17.391000
3356,time_received,11:02:17.4526
3356,asks_change,"[['1.15224', '181.1', '3536']]"
3356,timestamp,11:02:17.414000
3357,time_received,11:02:17.4554
3357,bids_change,"[['1.00245', '63.4', '3537']]"
3357,timestamp,11:02:17.417000
3358,time_received,11:02:17.4869
3358,asks_change,"[['1.1432', '98.4', '3538']]"
3358,timestamp,11:02:17.448000
3359,time_received,11:02:17.5567
3359,bids_change,"[['0.98208', '0', '3539']]"
3359,timestamp,11:02:17.519000
3360,time_received,11:02:17.5692
3360,asks_change,"[['1.15226', '0', '3540']]"
3360,timestamp,11:02:17.531000
3361,time_received,11:02:17.5701
3361,asks_change,"[['1.15225', '0', '3541']]"
3361,timestamp,11:02:17.533000
3362,time_received,11:02:17.5958
3362,asks_change,"[['1.15049', '45.3', '3542']]"
3362,timestamp,11:02:17.557000
3363,time_received,11:02:17.6198
3363,asks_change,"[['1.14319', '90.5', '3543']]"
3363,timestamp,11:02:17.582000
3364,time_received,11:02:17.6638
3364,bids_change,"[['0.9', '6513.4', '3544']]"
3364,timestamp,11:02:17.626000
3365,time_received,11:02:17.7659
3365,bids_change,"[['1.00001', '102.1', '3545']]"
3365,timestamp,11:02:17.728000
3366,time_received,11:02:17.7769
3366,bids_change,"[['1.00244', '0', '3546']]"
3366,timestamp,11:02:17.739000
3367,time_received,11:02:17.7771
3367,asks_change,"[['1.15224', '0', '3547']]"
3367,timestamp,11:02:17.739000
3368,time_received,11:02:17.8003
3368,asks_change,"[['1.14318', '181.1', '3548']]"
3368,timestamp,11:02:17.762000
3369,time_received,11:02:17.8102
3369,bids_change,"[['1.00246', '34.2', '3549']]"
3369,timestamp,11:02:17.772000
3370,time_received,11:02:17.8714
3370,asks_change,"[['1.14319', '0', '3550']]"
3370,timestamp,11:02:17.833000
3371,time_received,11:02:17.8949
3371,asks_change,"[['1.14317', '90.5', '3551']]"
3371,timestamp,11:02:17.857000
3372,time_received,11:02:17.9804
3372,bids_change,"[['1.00245', '0', '3552']]"
3372,timestamp,11:02:17.942000
3373,time_received,11:02:17.9829
3373,asks_change,"[['1.14318', '0', '3553']]"
3373,timestamp,11:02:17.945000
3374,time_received,11:02:18.0116
3374,asks_change,"[['1.14316', '181.1', '3554']]"
3374,timestamp,11:02:17.973000
3375,time_received,11:02:18.0569
3375,bids_change,"[['1.00247', '63.4', '3555']]"
3375,timestamp,11:02:18.019000
3376,time_received,11:02:18.0797
3376,bids_change,"[['1.00246', '0', '3556']]"
3376,timestamp,11:02:18.042000
3377,time_received,11:02:18.1062
3377,bids_change,"[['1.00248', '34.2', '3557']]"
3377,timestamp,11:02:18.068000
3378,time_received,11:02:18.1215
3378,asks_change,"[['1.14317', '0', '3558']]"
3378,timestamp,11:02:18.083000
3379,time_received,11:02:18.1520
3379,asks_change,"[['1.14315', '90.5', '3559']]"
3379,timestamp,11:02:18.114000
3380,time_received,11:02:18.1631
3380,asks_change,"[['1.15049', '0', '3560']]"
3380,timestamp,11:02:18.125000
3381,time_received,11:02:18.2009
3381,asks_change,"[['1.14806', '45.3', '3561']]"
3381,timestamp,11:02:18.162000
3382,time_received,11:02:18.2240
3382,bids_change,"[['1.00247', '0', '3562']]"
3382,timestamp,11:02:18.185000
3383,time_received,11:02:18.2339
3383,asks_change,"[['1.14316', '0', '3563']]"
3383,timestamp,11:02:18.196000
3384,time_received,11:02:18.2483
3384,bids_change,"[['1.00249', '63.4', '3564']]"
3384,timestamp,11:02:18.210000
3385,time_received,11:02:18.2585
3385,asks_change,"[['1.14314', '181.1', '3565']]"
3385,timestamp,11:02:18.220000
3386,time_received,11:02:18.3705
3386,asks_change,"[['1.14315', '0', '3566']]"
3386,timestamp,11:02:18.332000
3387,time_received,11:02:18.4052
3387,asks_change,"[['1.2072', '41.4', '3567']]"
3387,timestamp,11:02:18.367000
3388,time_received,11:02:18.4053
3388,asks_change,"[['1.2072', '0', '3568']]"
3388,timestamp,11:02:18.367000
3389,time_received,11:02:18.4167
3389,asks_change,"[['1.14313', '90.5', '3569']]"
3389,timestamp,11:02:18.379000
3390,time_received,11:02:18.4319
3390,asks_change,"[['1.14314', '0', '3570']]"
3390,timestamp,11:02:18.394000
3391,time_received,11:02:18.4664
3391,asks_change,"[['1.14312', '181.1', '3571']]"
3391,timestamp,11:02:18.428000
3392,time_received,11:02:18.4719
3392,asks_change,"[['1.14313', '0', '3572']]"
3392,timestamp,11:02:18.433000
3393,time_received,11:02:18.4973
3393,asks_change,"[['1.14319', '90.5', '3573']]"
3393,timestamp,11:02:18.460000
3394,time_received,11:02:18.5262
3394,asks_change,"[['1.14319', '0', '3574']]"
3394,timestamp,11:02:18.488000
3395,time_received,11:02:18.5540
3395,asks_change,"[['1.14311', '90.5', '3575']]"
3395,timestamp,11:02:18.516000
3396,time_received,11:02:18.5846
3396,asks_change,"[['1.14312', '0', '3576']]"
3396,timestamp,11:02:18.546000
3397,time_received,11:02:18.6129
3397,asks_change,"[['1.1431', '181.1', '3577']]"
3397,timestamp,11:02:18.574000
3398,time_received,11:02:18.6304
3398,asks_change,"[['1.14806', '0', '3578']]"
3398,timestamp,11:02:18.592000
3399,time_received,11:02:18.6349
3399,asks_change,"[['1.14311', '0', '3579']]"
3399,timestamp,11:02:18.597000
3400,time_received,11:02:18.6573
3400,asks_change,"[['1.1431', '226.4', '3580']]"
3400,timestamp,11:02:18.619000
3401,time_received,11:02:18.6658
3401,asks_change,"[['1.14309', '90.5', '3581']]"
3401,timestamp,11:02:18.628000
3402,time_received,11:02:18.7258
3402,asks_change,"[['1.1431', '45.3', '3582']]"
3402,timestamp,11:02:18.687000
3403,time_received,11:02:18.7509
3403,asks_change,"[['1.14308', '181.1', '3583']]"
3403,timestamp,11:02:18.713000
3404,time_received,11:02:18.7589
3404,asks_change,"[['1.13175', '44.1', '3584']]"
3404,timestamp,11:02:18.721000
3405,time_received,11:02:18.8212
3405,asks_change,"[['1.14309', '0', '3585']]"
3405,timestamp,11:02:18.783000
3406,time_received,11:02:18.8300
3406,bids_change,"[['1.00248', '0', '3586']]"
3406,timestamp,11:02:18.792000
3407,time_received,11:02:18.8468
3407,asks_change,"[['1.14307', '90.5', '3587']]"
3407,timestamp,11:02:18.809000
3408,time_received,11:02:18.8622
3408,bids_change,"[['1.0025', '34.2', '3588']]"
3408,timestamp,11:02:18.822000
3409,time_received,11:02:18.8878
3409,bids_change,"[['1.00249', '0', '3589']]"
3409,timestamp,11:02:18.849000
3410,time_received,11:02:18.9222
3410,bids_change,"[['1.00251', '63.4', '3590']]"
3410,timestamp,11:02:18.882000
3411,time_received,11:02:18.9230
3411,bids_change,"[['1.0025', '0', '3591']]"
3411,timestamp,11:02:18.885000
3412,time_received,11:02:18.9336
3412,asks_change,"[['1.14308', '0', '3592']]"
3412,timestamp,11:02:18.896000
3413,time_received,11:02:18.9484
3413,bids_change,"[['1.00002', '34.2', '3593']]"
3413,timestamp,11:02:18.911000
3414,time_received,11:02:18.9971
3414,asks_change,"[['1.14306', '181.1', '3594']]"
3414,timestamp,11:02:18.959000
3415,time_received,11:02:19.0284
3415,bids_change,"[['1.00251', '0', '3595']]"
3415,timestamp,11:02:18.990000
3416,time_received,11:02:19.0311
3416,bids_change,"[['1.00002', '0', '3596']]"
3416,timestamp,11:02:18.993000
3417,time_received,11:02:19.0551
3417,bids_change,"[['1.00002', '34.2', '3597']]"
3417,timestamp,11:02:19.017000
3418,time_received,11:02:19.0593
3418,bids_change,"[['1.00003', '63.4', '3598']]"
3418,timestamp,11:02:19.021000
3419,time_received,11:02:19.0861
3419,asks_change,"[['1.14307', '0', '3599']]"
3419,timestamp,11:02:19.048000
3420,time_received,11:02:19.1123
3420,asks_change,"[['1.14305', '90.5', '3600']]"
3420,timestamp,11:02:19.074000
3421,time_received,11:02:19.1836
3421,asks_change,"[['1.1431', '0', '3601']]"
3421,timestamp,11:02:19.146000
3422,time_received,11:02:19.2089
3422,asks_change,"[['1.14532', '45.3', '3602']]"
3422,timestamp,11:02:19.171000
3423,time_received,11:02:19.3286
3423,asks_change,"[['1.15995', '108.7', '3603']]"
3423,timestamp,11:02:19.291000
3424,time_received,11:02:19.6861
3424,bids_change,"[['1.0206', '24.4', '3604']]"
3424,timestamp,11:02:19.648000
3425,time_received,11:02:19.7262
3425,asks_change,"[['1.14306', '0', '3605']]"
3425,timestamp,11:02:19.688000
3426,time_received,11:02:19.7263
3426,bids_change,"[['1.00002', '0', '3606']]"
3426,timestamp,11:02:19.688000
3427,time_received,11:02:19.7502
3427,bids_change,"[['1.00004', '34.2', '3607']]"
3427,timestamp,11:02:19.712000
3428,time_received,11:02:19.7513
3428,asks_change,"[['1.13174', '181.1', '3608']]"
3428,timestamp,11:02:19.714000
3429,time_received,11:02:19.7881
3429,asks_change,"[['1.14532', '0', '3609']]"
3429,timestamp,11:02:19.749000
3430,time_received,11:02:19.7969
3430,bids_change,"[['0', '0', '3610']]"
3430,timestamp,11:02:19.759000
3431,time_received,11:02:19.8129
3431,asks_change,"[['1.1408', '45.3', '3611']]"
3431,timestamp,11:02:19.775000
3432,time_received,11:02:19.8807
3432,asks_change,"[['1.14305', '0', '3612']]"
3432,timestamp,11:02:19.843000
3433,time_received,11:02:19.9121
3433,asks_change,"[['1.13173', '90.5', '3613']]"
3433,timestamp,11:02:19.874000
3434,time_received,11:02:19.9378
3434,bids_change,"[['0', '0', '3614']]"
3434,timestamp,11:02:19.899000
3435,time_received,11:02:20.0293
3435,bids_change,"[['1.00003', '0', '3615']]"
3435,timestamp,11:02:19.991000
3436,time_received,11:02:20.0580
3436,bids_change,"[['1.00005', '63.4', '3616']]"
3436,timestamp,11:02:20.020000
3437,time_received,11:02:20.2484
3437,bids_change,"[['0.04249', '1279.2', '3617']]"
3437,timestamp,11:02:20.210000
3438,time_received,11:02:20.3004
3438,bids_change,"[['0.04206', '4853.5', '3618']]"
3438,timestamp,11:02:20.262000
3439,time_received,11:02:20.3019
3439,bids_change,"[['0.04184', '6668.9', '3619']]"
3439,timestamp,11:02:20.264000
3440,time_received,11:02:20.3020
3440,asks_change,"[['1.1408', '0', '3620']]"
3440,timestamp,11:02:20.264000
3441,time_received,11:02:20.3166
3441,bids_change,"[['0.04227', '3057.6', '3621']]"
3441,timestamp,11:02:20.278000
3442,time_received,11:02:20.3271
3442,asks_change,"[['1.13778', '45.3', '3622']]"
3442,timestamp,11:02:20.289000
3443,time_received,11:02:20.3501
3443,bids_change,"[['0', '0', '3623'], ['1', '2779.8', '3628'], ['1.00001', '0', '3627'], ['1.00004', '0', '3626'], ['1.00005', '0', '3625'], ['1.0206', '0', '3624']]"
3443,timestamp,11:02:20.312000
3444,time_received,11:02:20.3502
3444,bids_change,"[['1', '1322.2', '3629']]"
3444,timestamp,11:02:20.312000
3445,time_received,11:02:20.3559
3445,bids_change,"[['1', '350.7', '3630']]"
3445,timestamp,11:02:20.318000
3446,time_received,11:02:20.4299
3446,asks_change,"[['0', '0', '3631']]"
3446,timestamp,11:02:20.392000
3447,time_received,11:02:20.4809
3447,asks_change,"[['1.13174', '0', '3632']]"
3447,timestamp,11:02:20.443000
3448,time_received,11:02:20.5074
3448,asks_change,"[['1.13172', '181.1', '3633']]"
3448,timestamp,11:02:20.469000
3449,time_received,11:02:20.6701
3449,asks_change,"[['1.14693', '479.4', '3634']]"
3449,timestamp,11:02:20.632000
3450,time_received,11:02:20.6820
3450,asks_change,"[['1.13173', '0', '3635']]"
