     ,asks                                                                                                            ,bids                                                                                                                ,timestamp     ,time_received
1797 ,"[['0.62999', '125.1'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1'], ['0.66792', '10']]"         ,"[['0.6', '354.3'], ['0.55045', '10'], ['0.55', '545.4'], ['0.5491', '72.8'], ['0.54002', '243.8']]"                ,1732705463116 ,11:04:23.1525
1798 ,"[['0.62999', '125.1'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1'], ['0.66792', '10']]"         ,"[['0.60001', '125.1'], ['0.6', '354.3'], ['0.55692', '116.7'], ['0.55045', '10'], ['0.55', '545.4']]"              ,1732705463232 ,11:04:23.2680
1799 ,"[['0.62999', '125.1'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1'], ['0.66792', '10']]"         ,"[['0.56697', '10'], ['0.55692', '101.2'], ['0.55', '545.4'], ['0.5491', '72.8'], ['0.54002', '243.8']]"            ,1732705463334 ,11:04:23.3702
1800 ,"[['0.62995', '115.2'], ['0.62999', '125.1'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.56697', '10'], ['0.55693', '125.1'], ['0.55692', '101.2'], ['0.55', '545.4'], ['0.5491', '72.8']]"            ,1732705463441 ,11:04:23.4781
1801 ,"[['0.62995', '115.2'], ['0.62999', '125.1'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.55693', '75.2'], ['0.55692', '101.2'], ['0.55', '545.4'], ['0.5491', '72.8'], ['0.54002', '243.8']]"          ,1732705463542 ,11:04:23.5787
1802 ,"[['0.62995', '115.2'], ['0.62999', '125.1'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.55693', '75.2'], ['0.55692', '101.2'], ['0.55', '545.4'], ['0.5491', '72.8'], ['0.54002', '243.8']]"          ,1732705463649 ,11:04:23.6860
1803 ,"[['0.62995', '115.2'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1'], ['0.66792', '10']]"         ,"[['0.55693', '75.2'], ['0.55692', '101.2'], ['0.55', '545.4'], ['0.5491', '72.8'], ['0.54002', '243.8']]"          ,1732705463864 ,11:04:23.9003
1804 ,"[['0.62994', '135.1'], ['0.62995', '115.2'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.55693', '75.2'], ['0.55692', '101.2'], ['0.55', '545.4'], ['0.5491', '72.8'], ['0.54002', '243.8']]"          ,1732705463971 ,11:04:24.0077
1805 ,"[['0.62994', '135.1'], ['0.62995', '115.2'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.55693', '75.2'], ['0.55', '545.4'], ['0.5491', '72.8'], ['0.54002', '243.8'], ['0.54', '319.7']]"             ,1732705464071 ,11:04:24.1079
1806 ,"[['0.62994', '135.1'], ['0.62995', '115.2'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54002', '243.8'], ['0.54', '319.7'], ['0.533', '112.5']]"              ,1732705464181 ,11:04:24.2174
1807 ,"[['0.62994', '135.1'], ['0.62995', '115.2'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5'], ['0.52275', '57.3']]"               ,1732705464284 ,11:04:24.3206
1808 ,"[['0.62994', '135.1'], ['0.62995', '115.2'], ['0.63', '260.5'], ['0.64994', '260.1'], ['0.65', '216.1']]"      ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5'], ['0.52275', '57.3']]"               ,1732705464486 ,11:04:24.5235
1809 ,"[['0.62993', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5'], ['0.64994', '260.1']]"      ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5'], ['0.52275', '57.3']]"               ,1732705464589 ,11:04:24.6254
1810 ,"[['0.62118', '15.5'], ['0.62993', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5'], ['0.52275', '57.3']]"               ,1732705464802 ,11:04:24.8391
1811 ,"[['0.62118', '15.5'], ['0.62993', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5'], ['0.52275', '57.3']]"               ,1732705464915 ,11:04:24.9524
1812 ,"[['0.62118', '15.5'], ['0.62993', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5'], ['0.52275', '57.3']]"               ,1732705465019 ,11:04:25.0556
1813 ,"[['0.62118', '15.5'], ['0.62604', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5'], ['0.52275', '57.3']]"               ,1732705465134 ,11:04:25.1710
1814 ,"[['0.62118', '15.5'], ['0.62604', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.55001', '260.3'], ['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5']]"              ,1732705465460 ,11:04:25.4964
1815 ,"[['0.62118', '15.5'], ['0.62604', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.55001', '260.3'], ['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5']]"              ,1732705466109 ,11:04:26.1461
1816 ,"[['0.62118', '15.5'], ['0.62442', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.55001', '260.3'], ['0.55', '416.7'], ['0.5491', '72.8'], ['0.54', '319.7'], ['0.533', '112.5']]"              ,1732705466219 ,11:04:26.2556
1817 ,"[['0.62118', '15.5'], ['0.62442', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.63', '260.5']]"       ,"[['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51412', '95.7'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705466319 ,11:04:26.3556
1818 ,"[['0.62118', '15.5'], ['0.62442', '10'], ['0.62994', '125.1'], ['0.62995', '115.2'], ['0.64994', '260.1']]"    ,"[['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51412', '95.7'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705466419 ,11:04:26.4554
1819 ,"[['0.59997', '422.3'], ['0.62118', '15.5'], ['0.62442', '10'], ['0.62994', '125.1'], ['0.62995', '115.2']]"    ,"[['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51412', '95.7'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705466527 ,11:04:26.5646
1820 ,"[['0.59997', '422.3'], ['0.62118', '15.5'], ['0.62442', '10'], ['0.62994', '125.1'], ['0.62995', '115.2']]"    ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51412', '95.7'], ['0.51409', '13847.5']]"    ,1732705466635 ,11:04:26.6715
1821 ,"[['0.59996', '134.5'], ['0.59997', '422.3'], ['0.62118', '15.5'], ['0.62334', '10'], ['0.62995', '115.2']]"    ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51412', '95.7'], ['0.51409', '13847.5']]"    ,1732705466751 ,11:04:26.7879
1822 ,"[['0.59996', '134.5'], ['0.59997', '422.3'], ['0.62118', '15.5'], ['0.62334', '10'], ['0.62995', '115.2']]"    ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467173 ,11:04:27.2098
1823 ,"[['0.59996', '134.5'], ['0.59997', '422.3'], ['0.61555', '10'], ['0.62118', '15.5'], ['0.62995', '115.2']]"    ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467279 ,11:04:27.3150
1824 ,"[['0.59996', '134.5'], ['0.59997', '422.3'], ['0.61555', '10'], ['0.62118', '15.5'], ['0.62995', '115.2']]"    ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467380 ,11:04:27.4169
1825 ,"[['0.59996', '134.5'], ['0.59997', '422.3'], ['0.61555', '10'], ['0.62995', '115.2'], ['0.64994', '260.1']]"   ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467496 ,11:04:27.5328
1826 ,"[['0.59996', '134.5'], ['0.59997', '422.3'], ['0.611', '16.3'], ['0.61555', '10'], ['0.62995', '115.2']]"      ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467603 ,11:04:27.6399
1827 ,"[['0.58373', '77.8'], ['0.59996', '134.5'], ['0.59997', '422.3'], ['0.611', '16.3'], ['0.61555', '10']]"       ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467720 ,11:04:27.7600
1828 ,"[['0.58373', '77.8'], ['0.58548', '15.5'], ['0.59997', '422.3'], ['0.61035', '10'], ['0.611', '16.3']]"        ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467819 ,11:04:27.8554
1829 ,"[['0.58373', '77.8'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3'], ['0.61035', '10']]"     ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705467929 ,11:04:27.9658
1830 ,"[['0.58373', '77.8'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3'], ['0.61035', '10']]"     ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705468036 ,11:04:28.0724
1831 ,"[['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3'], ['0.61035', '10']]"      ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705468141 ,11:04:28.1773
1832 ,"[['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3'], ['0.61035', '10']]"      ,"[['0.54999', '41.9'], ['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"    ,1732705468263 ,11:04:28.2995
1833 ,"[['0.54835', '54.5'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3']]"    ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705468369 ,11:04:28.4050
1834 ,"[['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3'], ['0.60148', '10']]"      ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705468470 ,11:04:28.5069
1835 ,"[['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3'], ['0.60148', '10']]"      ,"[['0.51485', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"     ,1732705468573 ,11:04:28.6094
1836 ,"[['0.5658', '93.8'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59996', '134.5'], ['0.59997', '422.3']]"     ,"[['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"    ,1732705468907 ,11:04:28.9441
1837 ,"[['0.5658', '76.2'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59615', '10'], ['0.59996', '134.5']]"        ,"[['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"    ,1732705469012 ,11:04:29.0492
1838 ,"[['0.5658', '76.2'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59615', '10'], ['0.59996', '134.5']]"        ,"[['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5'], ['0.5133', '64.1']]"    ,1732705469112 ,11:04:29.1485
1839 ,"[['0.5658', '76.2'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59615', '10'], ['0.59925', '57.3']]"         ,"[['0.515', '48.5'], ['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705469320 ,11:04:29.3561
1840 ,"[['0.5658', '76.2'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.59615', '10'], ['0.59925', '57.3']]"         ,"[['0.515', '48.5'], ['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705469432 ,11:04:29.4685
1841 ,"[['0.54835', '54.5'], ['0.5658', '76.2'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.58603', '10']]"         ,"[['0.515', '48.5'], ['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705469535 ,11:04:29.5717
1842 ,"[['0.54835', '54.5'], ['0.5658', '76.2'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.58603', '10']]"         ,"[['0.515', '48.5'], ['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705469637 ,11:04:29.6748
1843 ,"[['0.54835', '54.5'], ['0.5658', '76.2'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.58603', '10']]"         ,"[['0.515', '48.5'], ['0.51485', '446.7'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705469735 ,11:04:29.7713
1844 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.58373', '8.5'], ['0.58548', '15.5'], ['0.58603', '10']]"          ,"[['0.515', '48.5'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"     ,1732705470049 ,11:04:30.0854
1845 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.57929', '10'], ['0.58373', '8.5'], ['0.58548', '15.5']]"          ,"[['0.51501', '28.1'], ['0.515', '48.5'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9']]"        ,1732705470146 ,11:04:30.1832
1846 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.57929', '10'], ['0.58373', '8.5'], ['0.58548', '15.5']]"          ,"[['0.51501', '28.1'], ['0.515', '48.5'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9']]"        ,1732705470467 ,11:04:30.5030
1847 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.57929', '10'], ['0.58373', '8.5'], ['0.58548', '15.5']]"          ,"[['0.51501', '28.1'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"   ,1732705470716 ,11:04:30.7525
1848 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.56897', '10'], ['0.58', '545.4'], ['0.58373', '8.5']]"            ,"[['0.51486', '28.1'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"   ,1732705470817 ,11:04:30.8535
1849 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.56897', '10'], ['0.57999', '134.5'], ['0.58', '545.4']]"          ,"[['0.51486', '28.1'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"   ,1732705471049 ,11:04:31.0854
1850 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.56897', '10'], ['0.57999', '134.5'], ['0.58', '545.4']]"          ,"[['0.51486', '28.1'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"   ,1732705471160 ,11:04:31.1964
1851 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.56897', '10'], ['0.57999', '134.5'], ['0.58', '545.4']]"          ,"[['0.5222', '282.8'], ['0.51486', '28.1'], ['0.51485', '418.6'], ['0.51484', '504.9'], ['0.51416', '121.9']]"      ,1732705471264 ,11:04:31.3008
1852 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.5621', '10'], ['0.57999', '134.5'], ['0.58', '545.4']]"           ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51486', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9']]"         ,1732705471370 ,11:04:31.4062
1853 ,"[['0.54835', '54.5'], ['0.56', '260.5'], ['0.5621', '10'], ['0.57999', '134.5'], ['0.58', '545.4']]"           ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51486', '28.1'], ['0.51484', '504.9'], ['0.51416', '121.9']]"         ,1732705471485 ,11:04:31.5215
1854 ,"[['0.54835', '54.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.5621', '10'], ['0.57999', '134.5']]"           ,"[['0.52221', '28.1'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9']]"         ,1732705471584 ,11:04:31.6213
1855 ,"[['0.54835', '54.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.5621', '10'], ['0.57999', '134.5']]"           ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705471685 ,11:04:31.7216
1856 ,"[['0.54835', '54.5'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.5621', '10'], ['0.57999', '134.5']]"           ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705471796 ,11:04:31.8326
1857 ,"[['0.54835', '54.5'], ['0.55752', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"          ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705471892 ,11:04:31.9286
1858 ,"[['0.54835', '45'], ['0.55752', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9']]"        ,1732705472415 ,11:04:32.4516
1859 ,"[['0.54835', '45'], ['0.55446', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9']]"        ,1732705472522 ,11:04:32.5586
1860 ,"[['0.54835', '45'], ['0.55446', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9']]"        ,1732705472734 ,11:04:32.7711
1861 ,"[['0.54835', '45'], ['0.55446', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9']]"        ,1732705473065 ,11:04:33.1020
1862 ,"[['0.54835', '45'], ['0.55242', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51484', '504.9'], ['0.51416', '121.9']]"        ,1732705473175 ,11:04:33.2113
1863 ,"[['0.54835', '45'], ['0.55242', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705473393 ,11:04:33.4299
1864 ,"[['0.54835', '45'], ['0.55242', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"        ,1732705473601 ,11:04:33.6380
1865 ,"[['0.54835', '45'], ['0.55107', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"        ,1732705473708 ,11:04:33.7447
1866 ,"[['0.54835', '45'], ['0.55107', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"        ,1732705473826 ,11:04:33.8629
1867 ,"[['0.54835', '45'], ['0.55107', '10'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"        ,1732705474589 ,11:04:34.6256
1868 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.559', '17.8'], ['0.56', '260.5'], ['0.57999', '134.5']]"            ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"        ,1732705474730 ,11:04:34.7673
1869 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"        ,1732705474834 ,11:04:34.8706
1870 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.52221', '491.8'], ['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"        ,1732705474941 ,11:04:34.9779
1871 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705475146 ,11:04:35.1822
1872 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705475454 ,11:04:35.4905
1873 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705475555 ,11:04:35.5927
1874 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705475869 ,11:04:35.9055
1875 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705476130 ,11:04:36.1672
1876 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.51429', '583.3'], ['0.51416', '121.9'], ['0.51409', '13847.5']]"      ,1732705476328 ,11:04:36.3650
1877 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705476536 ,11:04:36.5723
1878 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705476895 ,11:04:36.9322
1879 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705477002 ,11:04:37.0385
1880 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705477199 ,11:04:37.2418
1881 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705477310 ,11:04:37.3474
1882 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705477736 ,11:04:37.7727
1883 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705477863 ,11:04:37.8998
1884 ,"[['0.54834', '10'], ['0.54835', '45'], ['0.55692', '15.5'], ['0.559', '17.8'], ['0.56', '260.5']]"             ,"[['0.5222', '282.8'], ['0.52', '137.8'], ['0.5143', '520.8'], ['0.51429', '583.3'], ['0.51416', '121.9']]"         ,1732705477987 ,11:04:38.0232
